time,temperature,noise,gas,traffic_density
1627312614.8183057,48,381,0,22.474836284689644
1627312619.8183057,41,777,0,30.18547186801772
1627312624.8183057,41,487,0,19.913208108996212
1627312629.8183057,22,414,0,0.0
1627312634.8183057,48,353,1,31.2361527024861
1627312639.8183057,21,417,0,0.0
1627312644.8183057,29,704,1,17.895737176330545
1627312649.8183057,37,534,0,15.326631809905194
1627312654.8183057,29,463,0,8.569479981977368
1627312659.8183057,47,598,1,34.456552638831546
1627312664.8183057,44,648,1,30.543343755673412
1627312669.8183057,45,799,1,35.43636109568726
1627312674.8183057,50,242,0,25.59577990095867
1627312679.8183057,27,446,0,4.806094666694582
1627312684.8183057,40,799,1,37.774987060977054
1627312689.8183057,33,706,1,23.5662504294856
1627312694.8183057,37,774,1,29.40002771802713
1627312699.8183057,27,513,0,11.886176327095285
1627312704.8183057,41,514,1,31.27013391641413
1627312709.8183057,50,585,0,35.61432724278329
1627312714.8183057,44,356,1,28.08133166890786
1627312719.8183057,33,591,1,24.871660292953322
1627312724.8183057,38,763,0,23.66508669621404
1627312729.8183057,26,490,0,8.054871923385743
1627312734.8183057,25,235,0,0.0
1627312739.8183057,39,482,0,18.784300842248168
1627312744.8183057,29,368,1,9.330206504071406
1627312749.8183057,50,662,0,30.30713683581719
1627312754.8183057,42,379,1,25.477559118135545
1627312759.8183057,41,466,0,24.363569757603653
1627312764.8183057,39,563,1,28.563877956029863
1627312769.8183057,20,226,1,0.0
1627312774.8183057,21,505,1,4.709577862552042
1627312779.8183057,38,701,0,18.94464137928275
1627312784.8183057,27,273,0,0.0
1627312789.8183057,50,540,0,29.892227513768063
1627312794.8183057,26,656,1,17.258188048822717
1627312799.8183057,35,356,1,16.859327500075885
1627312804.8183057,45,683,1,30.73959704716985
1627312809.8183057,38,532,1,24.005957321763248
1627312814.8183057,42,664,0,23.797134723096548
1627312819.8183057,40,330,0,11.718824593968561
1627312824.8183057,44,745,1,35.06834658591506
1627312829.8183057,29,406,1,14.55398826371056
1627312834.8183057,22,509,0,6.901004589063071
1627312839.8183057,21,557,0,0.1952411547237176
1627312844.8183057,49,332,1,24.975139932526975
1627312849.8183057,35,722,0,17.232107774123236
1627312854.8183057,23,789,0,13.592529446566768
1627312859.8183057,20,320,0,0.0
1627312864.8183057,20,491,0,0.0
1627312869.8183057,33,708,1,22.054913470498413
1627312874.8183057,49,424,0,30.48458466650103
1627312879.8183057,33,404,1,15.193350991009329
1627312884.8183057,25,727,1,12.586183314949205
1627312889.8183057,37,699,1,27.223875909205372
1627312894.8183057,24,365,0,0.0
1627312899.8183057,47,286,0,19.03192500699565
1627312904.8183057,23,357,1,0.0
1627312909.8183057,37,429,0,18.354384899931855
1627312914.8183057,48,438,1,31.63306052602689
1627312919.8183057,29,573,0,11.026750159313334
1627312924.8183057,44,213,0,16.97241115782007
1627312929.8183057,34,595,0,13.353798859121545
1627312934.8183057,49,415,1,28.988665782879337
1627312939.8183057,29,517,0,10.50589231697547
1627312944.8183057,25,430,1,5.0933167469562175
1627312949.8183057,38,356,1,22.420898086029403
1627312954.8183057,44,454,1,30.279563839788544
1627312959.8183057,46,371,1,25.751338612719586
1627312964.8183057,29,217,0,2.2274001638309358
1627312969.8183057,34,792,0,19.630838082213828
1627312974.8183057,29,797,0,12.70538855456303
1627312979.8183057,39,702,1,32.06917119179912
1627312984.8183057,21,593,0,4.243508415459528
1627312989.8183057,45,643,0,29.797614810933787
1627312994.8183057,32,254,1,7.840689916404603
1627312999.8183057,31,624,0,16.25020929503284
1627313004.8183057,32,273,1,12.826175932091129
1627313009.8183057,23,392,1,8.875056474951002
1627313014.8183057,44,237,1,20.672402967453696
1627313019.8183057,29,273,1,9.574465924957549
1627313024.8183057,21,498,0,4.461044490465289
1627313029.8183057,21,330,1,5.049975033165699
1627313034.8183057,30,626,0,15.336261159173088
1627313039.8183057,40,311,0,13.613129040604338
1627313044.8183057,50,384,1,28.603479145200026
1627313049.8183057,24,798,0,10.941803885805292
1627313054.8183057,40,384,0,14.061435507727776
1627313059.8183057,24,471,1,10.3492972998522
1627313064.8183057,34,244,0,6.858771090427293
1627313069.8183057,39,583,1,31.060955202504314
1627313074.8183057,31,380,1,12.653936467399703
1627313079.8183057,27,647,1,13.279887360406978
1627313084.8183057,50,344,1,26.585411346570872
1627313089.8183057,20,214,0,0.0
1627313094.8183057,30,367,1,7.452531174887074
1627313099.8183057,28,391,1,11.316645196746997
1627313104.8183057,41,697,1,27.34139607777303
1627313109.8183057,38,508,1,24.093840489074303
1627313114.8183057,48,756,1,37.06597414095666
1627313119.8183057,21,337,1,3.876593121457395
1627313124.8183057,43,363,1,21.577594529906666
1627313129.8183057,22,237,0,0.0
1627313134.8183057,31,762,1,24.27295749137985
1627313139.8183057,24,305,1,3.425846444356819
1627313144.8183057,48,643,1,33.7810622162399
1627313149.8183057,41,509,1,26.907533772288403
1627313154.8183057,47,740,0,36.91690253226295
1627313159.8183057,47,753,1,41.24949783430435
1627313164.8183057,34,575,1,18.718409694279867
1627313169.8183057,37,212,0,9.349541455913512
1627313174.8183057,49,616,1,36.434917149670234
1627313179.8183057,38,281,0,13.033571414943388
1627313184.8183057,44,510,0,21.417562389333256
1627313189.8183057,30,628,0,16.410571920247943
1627313194.8183057,32,577,1,21.4100330058061
1627313199.8183057,20,341,1,0.11810481522931493
1627313204.8183057,35,434,0,15.564879040087767
1627313209.8183057,45,581,0,27.501528001933497
1627313214.8183057,28,772,0,15.8819131268055
1627313219.8183057,27,547,0,4.29134556914655
1627313224.8183057,36,759,0,23.699345902077596
1627313229.8183057,31,454,0,5.175673019158353
1627313234.8183057,35,419,1,18.863878180258236
1627313239.8183057,37,268,1,14.045813564292615
1627313244.8183057,26,758,0,17.86033603588718
1627313249.8183057,24,569,0,5.048078787215148
1627313254.8183057,37,720,0,27.71459937863539
1627313259.8183057,30,221,0,0.0
1627313264.8183057,44,752,1,40.08394750450784
1627313269.8183057,37,415,1,17.512545383186144
1627313274.8183057,47,761,1,43.364620155193656
1627313279.8183057,46,547,1,31.781493510213334
1627313284.8183057,33,551,0,12.00263625411461
1627313289.8183057,23,208,1,0.0
1627313294.8183057,35,242,0,7.864233993259716
1627313299.8183057,46,418,1,27.464564259800184
1627313304.8183057,48,514,1,37.34815262450969
1627313309.8183057,45,456,1,32.22891862636683
1627313314.8183057,23,282,0,0.0
1627313319.8183057,40,328,1,24.80261117385293
1627313324.8183057,31,255,0,1.8622295436782679
1627313329.8183057,35,608,1,26.436954851651656
1627313334.8183057,42,602,0,21.453041183106542
1627313339.8183057,35,306,1,14.387576492156507
1627313344.8183057,42,227,1,20.75413795640077
1627313349.8183057,22,628,0,3.356883449759849
1627313354.8183057,46,789,0,38.63268325858014
1627313359.8183057,32,786,0,15.780882922051193
1627313364.8183057,35,621,0,22.512597493896443
1627313369.8183057,36,297,1,12.17741007041309
1627313374.8183057,39,577,1,25.72945428054435
1627313379.8183057,49,240,1,25.460801505479886
1627313384.8183057,50,758,1,45.73935083635608
1627313389.8183057,35,577,0,15.963374670955996
1627313394.8183057,25,378,1,8.63455997613406
1627313399.8183057,48,703,0,30.951972827523857
1627313404.8183057,38,758,0,22.376814131239406
1627313409.8183057,41,797,1,37.60222658475316
1627313414.8183057,36,605,1,26.10420371268971
1627313419.8183057,26,348,1,4.971811407024491
1627313424.8183057,42,273,1,23.53545688930877
1627313429.8183057,24,668,0,10.594973995400714
1627313434.8183057,23,596,0,10.008709100236244
1627313439.8183057,45,358,0,25.84252196602524
1627313444.8183057,45,766,1,40.631096552651016
1627313449.8183057,40,797,0,27.84932924151945
1627313454.8183057,45,284,0,14.291437575395506
1627313459.8183057,26,781,1,18.70759904876256
1627313464.8183057,40,266,0,12.204672795645514
1627313469.8183057,41,549,1,30.436989419526494
1627313474.8183057,25,355,1,7.554061419848779
1627313479.8183057,45,291,0,23.928861551553204
1627313484.8183057,43,671,1,28.916844687927952
1627313489.8183057,40,788,1,34.82543530065989
1627313494.8183057,20,726,1,10.92564857961916
1627313499.8183057,43,620,1,29.616622118546932
1627313504.8183057,40,655,1,33.11253424786764
1627313509.8183057,48,426,1,34.923360644074634
1627313514.8183057,48,400,0,25.214996203145184
1627313519.8183057,39,454,0,14.974607849105357
1627313524.8183057,36,481,0,13.598782001690244
1627313529.8183057,23,709,0,9.989894493469365
1627313534.8183057,44,261,1,18.85235975296385
1627313539.8183057,36,273,1,18.48564652080168
1627313544.8183057,40,425,1,20.644361111812252
1627313549.8183057,31,591,0,8.92976265503218
1627313554.8183057,20,307,0,0.0
1627313559.8183057,38,730,0,26.81502853964094
1627313564.8183057,44,642,0,27.08471457356701
1627313569.8183057,21,444,1,3.218339799257742
1627313574.8183057,49,470,0,29.842458249473342
1627313579.8183057,30,258,0,1.2352066304960951
1627313584.8183057,27,467,1,13.79511254572892
1627313589.8183057,38,308,1,20.49109715677047
1627313594.8183057,20,681,0,5.624044713452059
1627313599.8183057,40,396,1,22.66532843878006
1627313604.8183057,42,445,0,23.469469249344748
1627313609.8183057,28,524,1,17.87008832251345
1627313614.8183057,34,420,0,11.962767114234007
1627313619.8183057,32,720,1,26.921063268246158
1627313624.8183057,24,799,0,7.637578646523989
1627313629.8183057,39,484,0,17.462022047780813
1627313634.8183057,43,549,0,27.76809475123229
1627313639.8183057,42,786,1,35.97886158741431
1627313644.8183057,45,329,1,29.97836398451676
1627313649.8183057,45,319,1,29.335574341762737
1627313654.8183057,40,613,1,26.747688627960763
1627313659.8183057,48,639,0,31.856751622747478
1627313664.8183057,33,474,0,10.685952462247844
1627313669.8183057,39,511,0,15.297029955956663
1627313674.8183057,40,522,0,23.36848378121001
1627313679.8183057,25,279,1,6.205113505227511
1627313684.8183057,30,330,1,8.602277454599305
1627313689.8183057,38,768,1,27.725157690542964
1627313694.8183057,38,216,1,18.64386828863787
1627313699.8183057,38,349,1,20.074213642726438
1627313704.8183057,43,731,0,24.979663807145368
1627313709.8183057,22,679,0,3.9654867436295547
1627313714.8183057,26,601,1,10.42308147232767
1627313719.8183057,21,231,0,0.0
1627313724.8183057,40,733,1,33.11501453555973
1627313729.8183057,50,398,0,28.15594647951001
1627313734.8183057,23,639,1,8.327863663784141
1627313739.8183057,48,555,1,33.808246069271696
1627313744.8183057,20,518,0,5.332529396968069
1627313749.8183057,32,425,0,11.08691936890257
1627313754.8183057,21,244,1,0.0
1627313759.8183057,34,739,0,20.186992529247476
1627313764.8183057,47,251,0,24.142465742896853
1627313769.8183057,27,335,1,5.332128518803272
1627313774.8183057,20,706,0,3.4128038336281676
1627313779.8183057,27,315,0,0.0
1627313784.8183057,40,712,0,23.672285411136862
1627313789.8183057,39,289,0,8.326027845187662
1627313794.8183057,32,418,1,12.007792246543364
1627313799.8183057,39,672,1,33.60891786374727
1627313804.8183057,26,456,1,7.873696800026519
1627313809.8183057,44,523,0,22.89955696850887
1627313814.8183057,32,641,0,17.99734678343721
1627313819.8183057,34,515,1,20.229488481064028
1627313824.8183057,50,504,1,38.883005061735666
1627313829.8183057,20,344,1,0.0
1627313834.8183057,33,290,1,8.439901205073854
1627313839.8183057,50,644,1,39.4422046589098
1627313844.8183057,26,279,1,7.317541910517113
1627313849.8183057,41,773,1,32.768429406175365
1627313854.8183057,20,468,0,0.0
1627313859.8183057,42,746,1,33.625338751847224
1627313864.8183057,25,795,0,17.753322099895115
1627313869.8183057,24,580,0,1.737796706130935
1627313874.8183057,32,454,1,14.943441241199523
1627313879.8183057,40,470,0,22.944428115164783
1627313884.8183057,28,477,1,17.142534038238065
1627313889.8183057,46,467,1,33.370800025063176
1627313894.8183057,50,572,0,29.543559718354405
1627313899.8183057,42,476,1,29.155008493977252
1627313904.8183057,44,677,1,38.034637419356706
1627313909.8183057,49,393,1,29.546299837160007
1627313914.8183057,30,204,1,5.592955092887019
1627313919.8183057,24,351,1,7.9108058900410665
1627313924.8183057,49,384,0,26.69931310201916
1627313929.8183057,40,532,0,21.58989718909809
1627313934.8183057,24,690,0,8.09991491110557
1627313939.8183057,40,723,1,35.44166007818738
1627313944.8183057,20,598,0,5.2264240164653675
1627313949.8183057,36,632,0,18.813158855720587
1627313954.8183057,33,255,1,9.356685903295407
1627313959.8183057,31,630,0,16.616813601381388
1627313964.8183057,49,370,1,30.039377979438765
1627313969.8183057,30,437,0,6.932213907337597
1627313974.8183057,39,680,0,28.550779620909903
1627313979.8183057,40,740,0,25.079529531747387
1627313984.8183057,40,379,0,12.391170980584814
1627313989.8183057,49,458,1,36.297435866352316
1627313994.8183057,43,409,0,23.44637805909925
1627313999.8183057,26,409,0,6.278533677374191
1627314004.8183057,44,541,1,32.9615969683065
1627314009.8183057,25,510,1,14.594654301791426
1627314014.8183057,21,294,1,0.0
1627314019.8183057,20,660,0,8.278528319171363
1627314024.8183057,23,487,1,2.9754208130084367
1627314029.8183057,39,405,1,23.80337194156476
1627314034.8183057,32,412,1,12.58643051091667
1627314039.8183057,23,429,0,0.0
1627314044.8183057,31,268,0,6.943277745013777
1627314049.8183057,37,604,0,18.221428498887814
1627314054.8183057,28,314,1,12.961487177518578
1627314059.8183057,20,745,0,5.343014570100233
1627314064.8183057,26,585,0,9.422427000855492
1627314069.8183057,38,440,1,23.38027048383725
1627314074.8183057,29,314,1,6.179313108039262
1627314079.8183057,32,498,0,8.975731486501704
1627314084.8183057,40,699,1,34.39967768071477
1627314089.8183057,40,729,1,35.124482048770304
1627314094.8183057,20,275,0,0.0
1627314099.8183057,30,448,1,11.01897878202521
1627314104.8183057,49,534,0,29.38077168983442
1627314109.8183057,36,265,1,18.4548168865803
1627314114.8183057,39,287,1,21.205486139292333
1627314119.8183057,33,672,1,18.811914451728796
1627314124.8183057,45,695,0,27.150976215563954
1627314129.8183057,47,614,1,36.04800827367634
1627314134.8183057,34,481,1,18.28837452550683
1627314139.8183057,37,442,0,17.717286954473067
1627314144.8183057,42,646,1,26.833882217248078
1627314149.8183057,27,458,1,10.869777648625801
1627314154.8183057,31,565,1,19.232118526087305
1627314159.8183057,29,334,1,8.224778039970086
1627314164.8183057,24,494,1,10.384098704660502
1627314169.8183057,36,552,1,19.68254864026013
1627314174.8183057,32,652,0,16.011187575361504
1627314179.8183057,33,663,0,19.060520174857956
1627314184.8183057,27,792,0,19.592491759879792
1627314189.8183057,35,665,0,23.46281427097263
1627314194.8183057,49,235,1,31.440423723957707
1627314199.8183057,21,211,1,0.0
1627314204.8183057,21,427,0,0.0
1627314209.8183057,36,262,0,10.002815099308314
1627314214.8183057,20,313,1,4.295439333625657
1627314219.8183057,35,364,1,14.840022898853496
1627314224.8183057,20,365,0,0.0
1627314229.8183057,28,434,0,10.372617107052882
1627314234.8183057,23,276,0,0.10506169571455537
1627314239.8183057,50,545,0,29.414630642599928
1627314244.8183057,33,298,0,3.909121759341997
1627314249.8183057,25,217,1,2.5035014881871174
1627314254.8183057,26,538,1,12.682523114959315
1627314259.8183057,27,528,1,12.63787118416575
1627314264.8183057,42,602,1,29.47264888580202
1627314269.8183057,46,237,0,21.148015879109096
1627314274.8183057,34,300,0,6.988665826963055
1627314279.8183057,41,423,0,19.811639223816734
1627314284.8183057,50,523,1,37.91304661121133
1627314289.8183057,41,789,0,32.07009376647959
1627314294.8183057,38,663,0,21.171016360869324
1627314299.8183057,45,492,1,30.793567912354767
1627314304.8183057,47,769,0,30.92430920996252
1627314309.8183057,45,551,0,28.502323262659296
1627314314.8183057,21,524,1,4.8119408576943075
1627314319.8183057,42,213,1,20.227363817201205
1627314324.8183057,46,729,1,40.55295460104769
1627314329.8183057,34,636,0,18.367529675611515
1627314334.8183057,26,315,0,0.0
1627314339.8183057,42,628,1,27.54949138739403
1627314344.8183057,23,304,0,0.0
1627314349.8183057,20,539,0,4.497153572866177
1627314354.8183057,48,209,0,22.7234876191556
1627314359.8183057,36,513,0,20.108614089888405
1627314364.8183057,25,625,1,17.532189409391343
1627314369.8183057,34,409,0,15.237164096304666
1627314374.8183057,22,365,1,4.770616617472939
1627314379.8183057,43,422,0,25.398857135969877
1627314384.8183057,31,772,0,14.808640413740077
1627314389.8183057,31,554,0,11.273661291798781
1627314394.8183057,42,250,1,17.62724203236121
1627314399.8183057,36,577,0,22.177106282914888
1627314404.8183057,44,280,0,14.100142783782246
1627314409.8183057,27,515,1,9.322663059519215
1627314414.8183057,39,632,0,23.61163125298135
1627314419.8183057,24,308,0,0.0
1627314424.8183057,26,220,0,0.1928605748630874
1627314429.8183057,40,456,0,22.067503277102123
1627314434.8183057,46,655,1,35.295081640788545
1627314439.8183057,36,259,1,14.364327276395214
1627314444.8183057,44,754,0,31.46985157604658
1627314449.8183057,34,546,1,21.519413508724313
1627314454.8183057,38,623,0,21.235106897631155
1627314459.8183057,23,249,0,0.0
1627314464.8183057,36,310,1,11.527886590436246
1627314469.8183057,42,733,0,27.38573454981094
1627314474.8183057,44,678,0,27.6037622987792
1627314479.8183057,50,266,0,20.95852728065981
1627314484.8183057,43,758,0,31.25831257019538
